Destination;Country;Name;Avg_rating;No_votes;Attraction type
London;United Kingdom;London Eye;4.3;90985;Points of Interest ï Landmarks ï Observation Decks ï Towers
London;United Kingdom;Sky Garden;4.5;17580;Observation Decks ï Towers
London;United Kingdom;Borough Market;4.6;14318;Flea ï Street Markets
London;United Kingdom;Tower Bridge;4.6;40399;Points of Interest ï Landmarks ï Bridges
London;United Kingdom;Camden Market;4.4;29436;Flea ï Street Markets
London;United Kingdom;Westminster Abbey;4.6;29756;Historic Sites ï Architectural Buildings
London;United Kingdom;The National Gallery;4.7;40956;Art Museums
London;United Kingdom;Covent Garden;4.5;25487;Points of Interest ï Landmarks ï Flea ï Street Markets
London;United Kingdom;Victoria and Albert Museum;4.6;33128;Art Museums
London;United Kingdom;Buckingham Palace;4.3;30068;Historic Sites ï Points of Interest ï Landmarks
London;United Kingdom;Big Ben;4.4;32120;Points of Interest ï Landmarks
London;United Kingdom;Hyde Park;4.6;22623;Parks
London;United Kingdom;Frameless Immersive Art Experience;4.7;3155;Art Galleries
London;United Kingdom;Churchill War Rooms;4.7;23940;Military Museums ï Historic Sites
London;United Kingdom;St. Paul's Cathedral;4.5;17851;Churches ï Cathedrals
London;United Kingdom;Houses of Parliament;4.7;17021;Historic Sites ï Architectural Buildings
London;United Kingdom;The View from The Shard;4.3;19807;Points of Interest ï Landmarks ï Architectural Buildings
London;United Kingdom;St. James's Park;4.7;19287;Parks
London;United Kingdom;Madame Tussauds London;3.9;32561;Speciality Museums
London;United Kingdom;Highgate Cemetery;4.8;3051;Cemeteries
London;United Kingdom;Museum of Brands, Packaging and Advertising;4.6;1576;History Museums
London;United Kingdom;Wembley Stadium;4.7;4795;Arenas ï Stadiums
London;United Kingdom;Up at The O2;4.8;8238;Observation Decks ï Towers
London;United Kingdom;Greenwich;4.6;5981;Neighborhoods
London;United Kingdom;Regent's Park;4.7;6478;Parks
London;United Kingdom;Kensington Gardens;4.6;4552;Parks ï Gardens
London;United Kingdom;London Bridge Experience;4.2;6956;Speciality Museums ï Game ï Entertainment Centers
Manchester;United Kingdom;John Rylands Library;4.7;5650;Libraries
Manchester;United Kingdom;Old Trafford;4.6;6794;Arenas ï Stadiums
Manchester;United Kingdom;Science and Industry Museum;4.4;8324;Science Museums ï Children's Museums
Manchester;United Kingdom;Chill Factore;4.9;4341;Ski ï Snowboard Areas ï Game ï Entertainment Centers
Manchester;United Kingdom;Etihad Stadium;4.6;5409;Arenas ï Stadiums
Manchester;United Kingdom;National Football Museum;4.3;3982;Speciality Museums
Manchester;United Kingdom;Manchester Museum;4.5;2400;Natural History Museums ï Science Museums
Manchester;United Kingdom;Trafford Centre;4.3;3486;Shopping Malls
Manchester;United Kingdom;Manchester Art Gallery;4.4;2282;Art Galleries
Manchester;United Kingdom;People's History Museum;4.5;1394;History Museums
Manchester;United Kingdom;The Crystal Maze LIVE Experience;4.9;6520;Game ï Entertainment Centers
Manchester;United Kingdom;Gay Village;4;1201;Neighborhoods
Manchester;United Kingdom;Manchester Cathedral;4.3;1479;Points of Interest ï Landmarks ï Architectural Buildings
Manchester;United Kingdom;HOME;4.4;3252;Art Galleries ï Theaters
Manchester;United Kingdom;Royal Exchange Theatre;4.6;1107;Theaters
Manchester;United Kingdom;Manchester Gin Distillery;4.9;606;Distilleries
Manchester;United Kingdom;Arndale Centre;4;1097;Shopping Malls
Manchester;United Kingdom;Bury Market;4.6;1253;Flea ï Street Markets
Manchester;United Kingdom;Greater Manchester Police Museum;4.7;690;Speciality Museums
Manchester;United Kingdom;Heaton Park;4.1;948;Parks
Manchester;United Kingdom;East Lancashire Railway;4.6;2288;Rail Services ï Scenic Railroads
Manchester;United Kingdom;Manchester Central Library;4.5;1149;Points of Interest ï Landmarks ï Libraries
Manchester;United Kingdom;LEGOLAND Discovery Centre Manchester;3.5;4162;Amusement ï Theme Parks
Manchester;United Kingdom;IWM North;4.3;2930;Speciality Museums ï History Museums
Manchester;United Kingdom;Bridgewater Hall;4.5;1216;Concerts ï Operas
Manchester;United Kingdom;SEA LIFE Manchester;3.8;3000;Aquariums
Manchester;United Kingdom;Chinatown;3.6;912;Neighborhoods
Manchester;United Kingdom;Dunham Massey;4.3;2596;Historic Sites ï Parks
Manchester;United Kingdom;Palace Theatre;3.8;1775;Theaters
Manchester;United Kingdom;Head Over Heels;4.6;391;Playgrounds ï Game ï Entertainment Centers
Liverpool;United Kingdom;The Cavern Club;4.6;17210;Historic Sites ï Points of Interest ï Landmarks
Liverpool;United Kingdom;Royal Albert Dock Liverpool;4.6;18082;Points of Interest ï Landmarks ï Piers ï Boardwalks
Liverpool;United Kingdom;Anfield Stadium;4.7;8280;Arenas ï Stadiums
Liverpool;United Kingdom;The Beatles Story;4.4;9181;Speciality Museums
Liverpool;United Kingdom;Williamson's Tunnels;5;1010;Historic Sites
Liverpool;United Kingdom;Liverpool Cathedral;4.7;9281;Cemeteries ï Religious Sites
Liverpool;United Kingdom;World Museum;4.5;7435;Speciality Museums
Liverpool;United Kingdom;Goodison Park;4.8;1601;Arenas ï Stadiums
Liverpool;United Kingdom;Merseyside Maritime Museum;4.5;6314;Speciality Museums
Liverpool;United Kingdom;Mattel Play! Liverpool;4.9;532;Speciality Museums
Liverpool;United Kingdom;Western Approaches HQ;4.7;1382;Military Museums ï Historic Sites
Liverpool;United Kingdom;Walker Art Gallery;4.6;2458;Art Galleries
Liverpool;United Kingdom;World Museum (Liverpool);4.3;3524;Historic Sites ï Natural History Museums
Liverpool;United Kingdom;Liverpool ONE;4.4;1827;Shopping Malls
Liverpool;United Kingdom;Liverpool Central Library;4.7;2101;Libraries
Liverpool;United Kingdom;Mona Lisa Cafe;4.8;946;Historic Sites
Liverpool;United Kingdom;Beatles Story Museum;4.6;705;Speciality Museums
Liverpool;United Kingdom;Speke Hall, Garden and Estate;4.5;1690;Historic Sites
Liverpool;United Kingdom;St George's Hall;4.5;1700;Points of Interest ï Landmarks ï Architectural Buildings
Liverpool;United Kingdom;Sefton Park;4.6;1070;Historic Sites ï Parks
Liverpool;United Kingdom;The Beatles Statue;4.6;1720;Monuments ï Statues
Liverpool;United Kingdom;Mathew Street;4.3;1542;Points of Interest ï Landmarks ï Historic Walking Areas
Liverpool;United Kingdom;British Music Experience;4.5;1098;Speciality Museums
Liverpool;United Kingdom;Strawberry Field;4.6;599;Historic Sites ï Gardens
Liverpool;United Kingdom;Knowsley Safari;4.3;3068;Zoos
Liverpool;United Kingdom;Pier Head;4.6;2001;Piers ï Boardwalks
Liverpool;United Kingdom;Metropolitan Cathedral of Christ the King Liverpool;4.6;3188;Religious Sites
Liverpool;United Kingdom;Mendips John Lennon Home;4.7;1339;Historic Sites
Liverpool;United Kingdom;Another Place (Crosby Beach);4.3;855;Beaches
Liverpool;United Kingdom;Radio City Tower;4.5;1479;Lookouts ï Observation Decks ï Towers
West Midlands;United Kingdom;Birmingham Back to Backs;4.8;4481;Historic Sites
West Midlands;United Kingdom;Black Country Living Museum;4.4;6401;Speciality Museums
West Midlands;United Kingdom;Villa Park;4.8;1717;Arenas ï Stadiums
West Midlands;United Kingdom;Library of Birmingham;4.5;3848;Libraries
West Midlands;United Kingdom;National SEA LIFE Centre Birmingham;3.8;5130;Aquariums
West Midlands;United Kingdom;Birmingham Hippodrome;4.6;3641;Theaters
West Midlands;United Kingdom;RAF Cosford Museum;4.8;2854;Military Museums ï History Museums
West Midlands;United Kingdom;Birmingham Museum & Art Gallery;4.4;4124;Art Museums
West Midlands;United Kingdom;Symphony Hall;4.7;2817;Symphonies
West Midlands;United Kingdom;Winterbourne House and Garden;4.7;1251;Historic Sites ï Gardens
West Midlands;United Kingdom;Coventry Transport Museum;4.7;3925;Speciality Museums
West Midlands;United Kingdom;Newman Brothers Coffin Works;4.8;1057;Speciality Museums ï History Museums
West Midlands;United Kingdom;Birmingham Canals;4.4;1192;Historic Walking Areas
West Midlands;United Kingdom;Bullring & Grand Central;4.2;1440;Shopping Malls
West Midlands;United Kingdom;Thinktank Science Museum;3.9;2045;Science Museums
West Midlands;United Kingdom;2-Tone Village;4.9;1487;Speciality Museums
West Midlands;United Kingdom;National Motorcycle Museum;4.6;1216;Speciality Museums
West Midlands;United Kingdom;Coventry Cathedral;4.5;2379;Architectural Buildings ï Churches ï Cathedrals
West Midlands;United Kingdom;Jewellery Quarter;4.3;760;Neighborhoods ï Points of Interest ï Landmarks
West Midlands;United Kingdom;Birmingham Botanical Gardens;4.6;1022;Gardens
West Midlands;United Kingdom;Dudley Zoo and Castle;4;2881;Zoos ï Castles
West Midlands;United Kingdom;Warwick Castle;4.4;1412;Nature ï Wildlife Areas
West Midlands;United Kingdom;Barber Institute of Fine Arts;4.8;758;Art Galleries ï Libraries
West Midlands;United Kingdom;Sutton Park;4.6;1607;Architectural Buildings ï Gardens
West Midlands;United Kingdom;Shakespeare's Birthplace;4.5;673;Architectural Buildings ï History Museums
West Midlands;United Kingdom;Utilita Arena Birmingham;3.6;1800;Sports Complexes ï Arenas ï Stadiums
West Midlands;United Kingdom;Pen Museum;4.5;777;Speciality Museums ï History Museums
West Midlands;United Kingdom;Birmingham Wildlife Conservation Park;4.2;847;Nature ï Wildlife Areas
West Midlands;United Kingdom;Resorts World Arena;4;1537;Arenas ï Stadiums
West Midlands;United Kingdom;Birmingham Botanical Gardens;3.5;1474;Nature ï Wildlife Areas ï Gardens
Cornwall;United Kingdom;Minack Theatre;4.7;5754;Theaters
Cornwall;United Kingdom;St Michael's Mount;4.5;5758;Islands ï Castles
Cornwall;United Kingdom;Eden Project;3.9;13749;Nature ï Wildlife Areas ï Gardens
Cornwall;United Kingdom;Lost Gardens of Heligan;4.4;7152;Historic Sites ï Gardens
Cornwall;United Kingdom;Tintagel Castle;4.3;5140;Castles
Cornwall;United Kingdom;Trebah Garden;4.7;2694;Gardens
Cornwall;United Kingdom;Lanhydrock House and Garden;4.7;3399;Historic Sites ï Gardens
Cornwall;United Kingdom;Bude Tunnel;4.7;1533;Points of Interest ï Landmarks
Cornwall;United Kingdom;Fistral Beach;4.6;4539;Beaches
Cornwall;United Kingdom;Bedruthan Steps;4.7;2065;Points of Interest ï Landmarks
Cornwall;United Kingdom;Cornish Seal Sanctuary;4.2;3077;Aquariums
Cornwall;United Kingdom;Healey's Cornish Cyder Farm;4.3;3997;Distilleries
Cornwall;United Kingdom;Pendennis Castle;4.5;2306;Historic Sites ï Castles
Cornwall;United Kingdom;Porthcurno Beach;4.6;1362;Beaches
Cornwall;United Kingdom;The Lost Gardens of Heligan (adventure park);4.7;1319;Amusement ï Theme Parks
Cornwall;United Kingdom;National Maritime Museum Cornwall;4.9;1541;Military Museums
Cornwall;United Kingdom;Museum of Witchcraft and Magic;4.5;1396;Speciality Museums
Cornwall;United Kingdom;Geevor Tin Mine Museum;4.7;1522;Visitor Centers ï Speciality Museums
Cornwall;United Kingdom;St Nectan's Glen;4.4;1611;Nature ï Wildlife Areas ï Valleys
Cornwall;United Kingdom;Padstow Beach;4.7;2342;Beaches
Cornwall;United Kingdom;King Arthur's Great Halls;4.8;995;Architectural Buildings
Cornwall;United Kingdom;Porthcurno (Village);4.7;694;Beaches
Cornwall;United Kingdom;St Ives Harbour;4.3;2724;Piers ï Boardwalks
Cornwall;United Kingdom;Jubilee Pool Penzance;4.7;1182;Bodies of Water ï Beaches
Cornwall;United Kingdom;Barbara Hepworth Museum and Sculpture Garden;4.6;1581;Gardens ï Art Museums
Cornwall;United Kingdom;Merlin's Cave;4.5;650;Caverns ï Caves
Cornwall;United Kingdom;Camel Creek Adventure Park;3.9;2061;Amusement ï Theme Parks ï Playgrounds
Cornwall;United Kingdom;Newquay Zoo;4;3198;Zoos
Cornwall;United Kingdom;St Austell Brewery Visitor Centre;4.8;1059;Breweries
Cornwall;United Kingdom;Perranporth Beach;4.7;1647;Beaches
Northern Ireland;United Kingdom;Titanic Belfast;4.4;26949;Speciality Museums
Northern Ireland;United Kingdom;Giant's Causeway;4.5;11908;Points of Interest ï Landmarks ï Geologic Formations
Northern Ireland;United Kingdom;Crumlin Road Gaol;4.6;9371;Historic Sites
Northern Ireland;United Kingdom;Ulster Museum;4.6;3831;Natural History Museums ï Art Museums
Northern Ireland;United Kingdom;St. George's Market;4.5;1808;Flea ï Street Markets
Northern Ireland;United Kingdom;Carrick-A-Rede Rope Bridge;4.3;4807;Bridges ï Scenic Walking Areas
Northern Ireland;United Kingdom;Dunluce Castle;4.4;2752;Castles
Northern Ireland;United Kingdom;Marble Arch Caves;4.7;1533;Caverns ï Caves
Northern Ireland;United Kingdom;Botanic Gardens (Belfast);4.4;1996;Gardens
Northern Ireland;United Kingdom;Causeway Coastal Route;4.5;1342;Hiking Trails
Northern Ireland;United Kingdom;W5 Science & Discovery Centre;4.4;1245;Speciality Museums ï Science Museums
Northern Ireland;United Kingdom;Cathedral Quarter;4.5;929;Neighborhoods ï Historic Walking Areas
Northern Ireland;United Kingdom;Derry City Walls;4.7;2489;Historic Walking Areas
Northern Ireland;United Kingdom;SS Nomadic;4.4;3353;Speciality Museums
Northern Ireland;United Kingdom;Tollymore Forest Park;4.6;808;Parks
Northern Ireland;United Kingdom;Peace Walls (Belfast);4.4;1258;Points of Interest ï Landmarks
Northern Ireland;United Kingdom;Grand Opera House;4.5;1341;Architectural Buildings ï Theaters
Northern Ireland;United Kingdom;Museum of Free Derry;4.7;951;History Museums
Northern Ireland;United Kingdom;Ulster American Folk Park;4.7;1075;Historic Sites ï History Museums
Northern Ireland;United Kingdom;Slieve Donard;4.5;204;Hiking Trails
Northern Ireland;United Kingdom;Shortcross Gin Distillery;5;831;Distilleries
Northern Ireland;United Kingdom;Rathlin Island;4.5;487;Islands
Northern Ireland;United Kingdom;HMS Caroline;4.8;834;Speciality Museums
Northern Ireland;United Kingdom;Belfast City Hall;4.6;1049;Points of Interest ï Landmarks ï Architectural Buildings
Northern Ireland;United Kingdom;Carrickfergus Castle;4;1133;Castles
Northern Ireland;United Kingdom;Dark Hedges;4.2;1990;Points of Interest ï Landmarks ï Scenic Walking Areas
Northern Ireland;United Kingdom;Antrim Coast Road;4.8;2139;Scenic Drives ï Scenic Walking Areas
Northern Ireland;United Kingdom;Ulster Aviation Society Museum;5;572;Speciality Museums
Northern Ireland;United Kingdom;Windsor Park;5;494;Speciality Museums ï Arenas ï Stadiums
Northern Ireland;United Kingdom;Castlewellan Forest Park;4.4;379;Forests
Edinburgh;United Kingdom;Edinburgh Castle;4.4;53656;Castles
Edinburgh;United Kingdom;The Real Mary King's Close;4.4;23760;Historic Sites ï Points of Interest ï Landmarks
Edinburgh;United Kingdom;Arthur's Seat;4.7;21806;Geologic Formations
Edinburgh;United Kingdom;Royal Yacht Britannia;4.7;24546;Speciality Museums ï Ships
Edinburgh;United Kingdom;National Museum of Scotland;4.7;22594;Speciality Museums ï Natural History Museums
Edinburgh;United Kingdom;Camera Obscura and World of Illusions;4.6;16817;Science Museums ï Observation Decks ï Towers
Edinburgh;United Kingdom;Royal Mile;4.7;16356;Neighborhoods ï Historic Walking Areas
Edinburgh;United Kingdom;Princes Street and Gardens;4.5;26011;Points of Interest ï Landmarks
Edinburgh;United Kingdom;Palace of Holyroodhouse;4.5;12191;Historic Sites ï Points of Interest ï Landmarks
Edinburgh;United Kingdom;The Scotch Whisky Experience;4.5;7623;Distilleries
Edinburgh;United Kingdom;Calton Hill;4.6;9591;Points of Interest ï Landmarks ï Lookouts
Edinburgh;United Kingdom;The Chocolatarium, Edinburgh's Chocolate Story;5;3844;Speciality Museums
Edinburgh;United Kingdom;Royal Botanic Garden Edinburgh;4.6;7922;Gardens
Edinburgh;United Kingdom;Royal Edinburgh Military Tattoo;4.7;6929;Cultural Events
Edinburgh;United Kingdom;Johnnie Walker Princes Street;4.8;2651;Distilleries
Edinburgh;United Kingdom;Dean Village;4.5;1771;Historic Sites
Edinburgh;United Kingdom;The Edinburgh Dungeon;4.4;6540;Speciality Museums
Edinburgh;United Kingdom;Edinburgh Gin Distillery;4.9;3230;Distilleries
Edinburgh;United Kingdom;St Giles' Cathedral;4.5;6733;Churches ï Cathedrals
Edinburgh;United Kingdom;Princes Street Gardens;4.5;7453;Parks ï Gardens
Edinburgh;United Kingdom;Scottish National Gallery;4.5;5771;Art Museums
Edinburgh;United Kingdom;Surgeons' Hall Museums;4.6;1914;Speciality Museums ï Science Museums
Edinburgh;United Kingdom;Grassmarket;4.4;1955;Historic Sites
Edinburgh;United Kingdom;Edinburgh Zoo;3.9;9453;Zoos
Edinburgh;United Kingdom;Portobello Beach;4.2;813;Beaches
Edinburgh;United Kingdom;Holyrood Distillery;4.9;2048;Distilleries
Edinburgh;United Kingdom;Holyrood Park;4.7;2721;Parks
Edinburgh;United Kingdom;Scott Monument;4.4;2840;Points of Interest ï Landmarks ï Monuments ï Statues
Edinburgh;United Kingdom;Dynamic Earth;4.3;2950;Speciality Museums ï Science Museums
Edinburgh;United Kingdom;Greyfriars Bobby;4.2;3052;Monuments ï Statues
Glasgow;United Kingdom;Kelvingrove Art Gallery and Museum;4.7;15986;Art Museums
Glasgow;United Kingdom;Celtic Park;4.8;5031;Arenas ï Stadiums
Glasgow;United Kingdom;Riverside Museum;4.5;9880;Speciality Museums
Glasgow;United Kingdom;Necropolis;4.5;3642;Cemeteries
Glasgow;United Kingdom;University of Glasgow;4.7;2067;Educational sites
Glasgow;United Kingdom;Buchanan Street;4.5;5329;Points of Interest ï Landmarks ï Scenic Walking Areas
Glasgow;United Kingdom;Tennent's Wellpark Brewery;4.8;2700;Breweries
Glasgow;United Kingdom;Botanic Gardens (Glasgow);4.5;2336;Gardens
Glasgow;United Kingdom;Glasgow Science Centre;4.3;2759;Science Museums ï Children's Museums
Glasgow;United Kingdom;Glasgow Cathedral;4.5;3132;Historic Sites ï Religious Sites
Glasgow;United Kingdom;Clydeside Distillery;4.8;1470;Distilleries
Glasgow;United Kingdom;Pollok Country Park;4.6;1078;Parks
Glasgow;United Kingdom;Hampden Park;4.6;1379;Arenas ï Stadiums
Glasgow;United Kingdom;Burrell Collection;4.5;1588;Art Museums
Glasgow;United Kingdom;The Lighthouse;4.6;1089;Historic Sites
Glasgow;United Kingdom;The Tenement House;4.6;791;Speciality Museums ï Historic Sites
Glasgow;United Kingdom;Queen's Park;4.5;1095;Neighborhoods ï Parks
Glasgow;United Kingdom;Glasgow City Chambers;4.5;1048;Historic Sites ï Architectural Buildings
Glasgow;United Kingdom;Hunterian Museum;4.5;1041;History Museums
Glasgow;United Kingdom;House for an Art Lover;4.6;1313;Art Galleries ï Historic Sites
Glasgow;United Kingdom;Glasgow Central Station;4.4;1304;Rail Services ï Architectural Buildings
Glasgow;United Kingdom;The Glasgow School of Art;4.6;1850;Art Galleries
Glasgow;United Kingdom;Peoples Palace and Winter Gardens;4.3;1521;Speciality Museums ï History Museums
Glasgow;United Kingdom;Scottish Football Museum;4.8;630;Speciality Museums
Glasgow;United Kingdom;George Square;4.2;1384;Points of Interest ï Landmarks
Glasgow;United Kingdom;Glasgow Police Museum;4.7;563;Speciality Museums
Glasgow;United Kingdom;Merchant City;4.4;769;Neighborhoods
Glasgow;United Kingdom;The Tall Ship at Riverside;4.5;1102;Historic Sites ï Ships
Glasgow;United Kingdom;Kelvingrove Park;4.6;1113;Parks
