Destination;Country;Name;Avg_rating;No_votes;Historic_Heritage;Religion;Nature_Recreation;Culture_Art;Museums;Entertainment_Leisure;Shopping_Urban;Food_Drink;Winter_Sports;Scenic_Transport;Science_Technology;Beach;Mountains_and_trails;Landmark;Top_200_Popular
Berlin;Germany;Topography of Terror;4.5;19640;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Berlin;Germany;Brandenburg Gate;4.5;46689;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Berlin;Germany;Berlin Wall Memorial;4.5;18231;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Berlin;Germany;Memorial to the Murdered Jews of Europe;4.4;36978;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1
Berlin;Germany;Pergamon Museum;4.5;20746;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1
Berlin;Germany;Friedrichstadt-Palast;4.6;6465;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Berlin;Germany;East Side Gallery;4.4;17016;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Berlin;Germany;Museum Island;4.6;9064;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Berlin;Germany;Zoo Berlin;4.3;9152;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Berlin;Germany;Berliner Dom;4.4;10747;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Berlin;Germany;Tiergarten;4.5;8537;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Berlin;Germany;Berliner Fernsehturm;4.0;11966;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Berlin;Germany;Gendarmenmarkt;4.5;7611;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Berlin;Germany;DDR Museum;4.0;6519;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Berlin;Germany;Berlin Story Bunker;4.4;891;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Berlin;Germany;Classic Remise Berlin;4.7;1151;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Berlin;Germany;Neues Museum;4.4;5986;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Berlin;Germany;German Spy Museum Berlin;4.3;2561;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Berlin;Germany;Hackescher Markt;4.3;1853;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Berlin;Germany;Deutsches Technikmuseum;4.5;2461;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
Berlin;Germany;Stasi Museum;4.3;1944;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Berlin;Germany;Alexanderplatz;3.9;4657;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Berlin;Germany;KaDeWe;4.3;3195;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Berlin;Germany;Charlottenburg Palace;4.2;3371;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Berlin;Germany;Olympiastadion Berlin;4.4;2972;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Berlin;Germany;Memorial and Museum Sachsenhausen;4.7;2668;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Berlin;Germany;Gemäldegalerie;4.6;2160;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Berlin;Germany;Mauerpark Flohmarkt;4.2;968;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Berlin;Germany;Tränenpalast;4.6;2150;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Marienplatz;4.5;25795;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1
Bavaria;Germany;Neuschwanstein Castle;4.4;18167;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
Bavaria;Germany;English Garden;4.6;18159;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1
Bavaria;Germany;BMW Welt;4.4;10126;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Munich Residenz;4.5;5783;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Dachau Concentration Camp Memorial Site;4.7;6476;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Allianz Arena;4.5;7567;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Nymphenburg Palace;4.5;7502;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Deutsches Museum;4.3;8001;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0
Bavaria;Germany;Asamkirche;4.6;2856;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Zugspitze;4.7;4254;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0
Bavaria;Germany;Viktualienmarkt;4.5;3660;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0
Bavaria;Germany;Olympiapark;4.4;4927;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Old Town (Rothenburg ob der Tauber);4.8;3470;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bavaria;Germany;BMW Museum;4.4;6790;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Alte Pinakothek;4.5;2771;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Lake Königssee;4.6;2989;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;PLAYMOBIL FunPark;4.6;1269;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Linderhof Palace;4.6;2674;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bavaria;Germany;Partnach Gorge;4.7;2586;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;New Town Hall (Neues Rathaus);4.6;4573;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Old Town (Nuremberg);4.6;1957;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bavaria;Germany;Oktoberfest;4.5;1736;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
Bavaria;Germany;Würzburg Residence;4.6;2766;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bavaria;Germany;Eagle's Nest;4.3;3068;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bavaria;Germany;Bamberg Old Town;4.7;2198;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Imperial Castle of Nuremberg;4.3;3787;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Bavaria;Germany;St. Lorenz Church;4.4;3746;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Hellabrunn Zoo;4.5;2428;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Bavaria;Germany;Lake Chiemsee;4.6;972;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
North Rhine-Westphalia;Germany;Cologne Cathedral;4.7;22457;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1
North Rhine-Westphalia;Germany;Imhoff-Schokoladenmuseum;4.0;5885;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Phantasialand;4.1;3574;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Konigsallee;4.3;3945;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
North Rhine-Westphalia;Germany;Basilica of St. Severin;4.7;3844;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
North Rhine-Westphalia;Germany;Classic Remise Düsseldorf;4.6;1175;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Rhine Tower;4.4;2815;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;KölnTriangle;4.5;2077;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
North Rhine-Westphalia;Germany;Museum Ludwig;4.4;1819;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Old Town (Altstadt) (Düsseldorf);4.4;3038;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
North Rhine-Westphalia;Germany;Rheinturm;4.3;3063;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
North Rhine-Westphalia;Germany;Augustusburg and Falkenlust Palaces, Brühl;4.6;1503;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Hohenzollern Bridge;4.3;3641;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
North Rhine-Westphalia;Germany;EL-DE Haus (NS Documentation Centre of the City of Cologne);4.4;1462;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Cologne Zoo;4.4;2184;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Centro (Oberhausen);4.2;1023;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Signal Iduna Park;4.7;1862;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Botanischer Garten Köln;4.5;841;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Belgian Quarter (Cologne);4.4;1402;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Rhine River;4.2;1175;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Landschaftspark Duisburg-Nord;4.7;748;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Wuppertal Suspension Railway;4.6;1209;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
North Rhine-Westphalia;Germany;Haus der Geschichte der Bundesrepublik Deutschland;4.7;1154;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Wallraf-Richartz Museum;4.5;754;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Irrland;4.7;381;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Schloss Burg;4.4;747;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
North Rhine-Westphalia;Germany;Drachenfels;4.2;897;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
North Rhine-Westphalia;Germany;Farina Fragrance Museum;4.3;897;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Fischmarkt (Cologne);4.7;506;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
North Rhine-Westphalia;Germany;Schloss Benrath;4.3;752;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Miniatur Wunderland;4.8;23969;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1
Hamburg;Germany;Elbe Tunnel;4.4;5415;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Speicherstadt;4.5;5106;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Port of Hamburg;4.5;7373;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Planten un Blomen;4.6;3745;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Dialog im Dunkeln;4.8;884;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Tierpark Hagenbeck;4.5;2514;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Elbphilharmonie Plaza;4.5;3884;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Chocoversum by HACHEZ;4.5;1504;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Chilehaus;4.5;4135;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Hamburg;Germany;Hamburg Dungeon;4.2;2597;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Schmidt's Tivoli;4.6;1529;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;St. Michael's Church;4.5;4339;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Reeperbahn;3.5;2410;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Hamburg;Germany;International Maritime Museum;4.6;1332;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;HafenCity;4.6;1557;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Hamburg;Germany;Port of Hamburg (Landungsbrücken);4.4;2128;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Hamburg;Germany;St. Nikolai Memorial;4.4;1033;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Hamburger Kunsthalle;4.3;915;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;U-434 Submarine Museum;4.1;969;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Hamburg;Germany;St. Pauli (Neighborhood);3.9;749;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Hamburg;Germany;Hamburger Dom;4.2;673;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Fish Market;4.2;798;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Hamburg;Germany;Hamburg Christmas Market;4.5;947;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Hamburg;Germany;Blankenese;4.6;665;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Hamburg;Germany;Portugiesenviertel;4.3;552;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Hamburg;Germany;Neuengamme Concentration Camp Memorial;4.4;227;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Hamburg;Germany;Jungfernstieg;4.4;1150;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Hamburg;Germany;Kontorhausviertel;4.4;1123;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Hamburg;Germany;Lake Alster;4.4;1078;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Zwinger;4.6;4834;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Frauenkirche Dresden;4.7;6749;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Green Vault (Grünes Gewölbe);4.7;2591;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Monument to the Battle of the Nations;4.5;2192;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Zoo Leipzig;4.6;2862;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Saxony;Germany;Old Masters Picture Gallery;4.7;1938;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Leipzig Central Station;4.4;1792;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
Saxony;Germany;Procession of Princes (Fürstenzug);4.5;2683;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Konigstein Fortress;4.7;579;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Semperoper Dresden;4.6;1937;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Bastei Bridge;4.7;1099;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;St. Thomas Church (Thomaskirche);4.6;1504;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Residenzschloss (Dresden Royal Palace);4.6;917;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Brühl's Terrace;4.5;1413;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Kunsthofpassage;4.4;678;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Fortress Königstein;4.5;780;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Saxon Switzerland National Park;4.8;464;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Zeitgeschichtliches Forum Leipzig;4.6;419;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Dresden Striezelmarkt;4.4;271;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;St. Nicholas Church (Nikolaikirche);4.5;1290;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Dresden Panometer;4.4;701;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Saxony;Germany;Bach Museum;4.4;578;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Bastei (bridge);4.6;200;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Saxony;Germany;Asisi Panometer Dresden;4.6;583;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Saxony;Germany;Katholische Hofkirche (Catholic Cathedral);4.4;726;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Schloss Moritzburg;4.3;556;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Bastei (Rock Formation);4.8;351;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Saxony;Germany;Panometer Leipzig;4.4;700;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Schloss & Park Pillnitz;4.4;824;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Saxony;Germany;Military History Museum Bundeswehr;4.3;540;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Europa-Park;4.7;14864;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1
Baden-Württemberg;Germany;Mercedes-Benz Museum;4.8;8482;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Baden-Württemberg;Germany;Porsche Museum;4.4;4842;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Heidelberg Castle;4.5;7696;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Baden-Württemberg;Germany;Mainau Island;4.4;2336;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Heidelberg Old Town;4.5;3260;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Baden-Württemberg;Germany;Wilhelma Zoologisch-Botanischer Garten;4.4;2348;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Ulm Minster;4.7;1969;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0
Baden-Württemberg;Germany;Lichtentaler Allee;4.7;1470;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Philosophenweg;4.6;1807;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Baden-Württemberg;Germany;Lake Constance;4.1;1963;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Therme Erding;3.8;1779;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Triberg Falls;3.9;2093;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Rulantica;3.6;1018;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Hohenzollern Castle;4.3;1264;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Baden-Württemberg;Germany;Schlossplatz;4.4;1686;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Baden-Württemberg;Germany;Münsterplatz;4.5;1570;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Baden-Württemberg;Germany;Metzingen Outletcity;4.0;994;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Stadtbibliothek Stuttgart;4.6;623;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Strotmanns Magic Lounge;4.9;250;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Zeppelin Museum;4.3;1280;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0
Baden-Württemberg;Germany;Stuttgart TV Tower (Fernsehturm);4.2;1194;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0
Baden-Württemberg;Germany;Karl Theodor Bridge (Old Bridge);4.4;2103;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Baden-Württemberg;Germany;Königstrasse;4.2;1682;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Baden-Württemberg;Germany;Casino Baden-Baden;4.2;900;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Central Railway Station (Stuttgart Hauptbahnhof);4.6;1088;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Bodensee (Lake Constance);4.7;431;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Tripsdrill Amusement Park;4.1;631;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Staatsgalerie Stuttgart;4.4;614;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Baden-Württemberg;Germany;Freiburg Bächle;4.7;818;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Athens;Greece;Acropolis;4.6;37566;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Athens;Greece;Acropolis Museum;4.7;38194;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1
Athens;Greece;Parthenon;4.7;17658;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
Athens;Greece;Plaka;4.5;16623;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1
Athens;Greece;Panathenaic Stadium;4.4;7092;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
Athens;Greece;National Archaeological Museum;4.6;8191;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Mount Lycabettus;4.5;6430;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0
Athens;Greece;Temple of Hephaestus;4.7;4635;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Ancient Agora of Athens;4.5;4515;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Anafiotika;4.6;1352;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Athens;Greece;Monastiraki;4.2;5771;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Athens;Greece;Odeon of Herodes Atticus;4.7;1816;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Areopagus Hill;4.6;1483;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Athens;Greece;Museum of Ancient Agora;4.9;773;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Benaki Museum;4.6;1608;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Athens;Greece;National Garden;4.1;1524;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Erechtheion;4.7;2868;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Athens;Greece;Central Market (Varvakios Agora);3.9;792;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Athens;Greece;Museum of Cycladic Art;4.7;1273;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Psiri;4.2;378;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
Athens;Greece;Temple of Olympian Zeus;4.5;1297;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Changing of the Guard (Syntagma Square);4.5;297;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Athens;Greece;Arch of Hadrian;4.2;4660;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Areopagus Hill (Apostle Paul's Speech Site);4.4;738;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Metropolitan Cathedral of Athens;4.4;790;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
Athens;Greece;Museum of Illusions Athens;4.2;786;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0
Athens;Greece;Ermou Street;3.9;581;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Athens;Greece;Hellenic Motor Museum;4.6;379;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Theatre of Dionysus;4.3;1110;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Athens;Greece;Byzantine and Christian Museum;4.5;1031;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Santorini;Greece;Oia-Fira Hiking Trail;4.8;3493;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0
Santorini;Greece;Perissa Black Sand Beach;4.1;7138;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Santorini;Greece;Perivolos Beach;4.3;5971;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Santorini;Greece;Ammoudi Bay;4.5;4039;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Santorini;Greece;Oia;4.4;9925;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Santorini;Greece;Akrotiri Archaeological Site;4.2;5797;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Santorini;Greece;Red Beach;3.6;6459;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Santorini;Greece;Nea Kameni;4.2;2118;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Santorini;Greece;Kamari Beach;4.4;1382;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Santorini;Greece;Ancient Thera;4.3;2429;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Santorini;Greece;Fira Cable Car;3.8;1830;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
Santorini;Greece;Santo Winery;4.7;1023;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
Santorini;Greece;Vlychada Beach;4.3;829;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Santorini;Greece;Museum of Prehistoric Thira;4.4;1983;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Santorini;Greece;Skaros Rock;4.6;1691;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Santorini;Greece;Pyrgos (Village);4.5;593;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Santorini;Greece;Castle of Akrotiri;4.3;639;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Santorini;Greece;Thirasia;4.3;453;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
Santorini;Greece;Three Bells of Fira;4.5;326;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
Santorini;Greece;Estate Argyros;4.8;309;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
Santorini;Greece;Venetsanos Winery;4.6;918;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0
Santorini;Greece;Firostefani;4.3;980;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0
Santorini;Greece;Prophet Elias Monastery;4.3;449;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Santorini;Greece;Monolithos Beach;4.2;516;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Santorini;Greece;Museum of Ancient Thera;4.5;405;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
Santorini;Greece;Akrotiri Lighthouse;4.2;1545;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
Santorini;Greece;White Beach;3.8;673;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0
Santorini;Greece;Panagia Episkopi;4.4;435;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0
